file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\OOD\Java\Parking-Management-System-master\src\com\company\ParkingLot.java,com.company.ParkingLot,getFloors/0,false,41,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\OOD\Java\Parking-Management-System-master\src\com\company\ParkingLot.java,com.company.ParkingLot,deAllocateSlot/1[com.company.Ticket],false,78,5,8,1,7,5,7,11,1,2,1,7,1,1,2,1,0,1,0,2,2,0,3,0,0,0,10,1,0,false
C:\OOD\Java\Parking-Management-System-master\src\com\company\ParkingLot.java,com.company.ParkingLot,printOccupiedSlots/0,false,45,3,5,1,4,4,5,9,0,2,0,5,0,0,2,0,0,0,2,2,2,1,3,0,0,0,5,1,0,false
C:\OOD\Java\Parking-Management-System-master\src\com\company\ParkingLot.java,com.company.ParkingLot,loadFile/0,false,147,1,1,1,0,2,5,12,0,2,0,5,0,0,0,0,1,0,0,0,3,0,1,0,0,0,11,0,0,false
C:\OOD\Java\Parking-Management-System-master\src\com\company\ParkingLot.java,com.company.ParkingLot,"removeVehicle/3[int,int,com.company.Ticket]",false,128,3,4,1,3,1,3,5,0,1,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,false
C:\OOD\Java\Parking-Management-System-master\src\com\company\ParkingLot.java,com.company.ParkingLot,clearFile/0,false,159,0,1,1,0,1,1,4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,false
C:\OOD\Java\Parking-Management-System-master\src\com\company\ParkingLot.java,com.company.ParkingLot,"addVehicle/4[int,com.company.Vehicle,int,com.company.Ticket]",false,122,4,4,1,3,1,3,5,0,1,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,false
C:\OOD\Java\Parking-Management-System-master\src\com\company\ParkingLot.java,com.company.ParkingLot,printAllSlots/0,false,55,2,3,1,2,4,3,13,0,2,0,3,0,0,2,0,0,0,3,2,2,0,3,0,0,0,7,1,0,false
C:\OOD\Java\Parking-Management-System-master\src\com\company\ParkingLot.java,com.company.ParkingLot,findTicket/1[int],false,107,4,6,1,5,6,5,14,2,4,1,5,0,0,2,3,0,0,0,2,4,0,4,0,0,0,11,1,0,false
C:\OOD\Java\Parking-Management-System-master\src\com\company\ParkingLot.java,com.company.ParkingLot,findVehicle/1[int],false,92,3,5,1,4,6,4,14,2,4,1,4,0,0,2,3,0,0,0,2,4,0,4,0,0,0,10,1,0,false
C:\OOD\Java\Parking-Management-System-master\src\com\company\ParkingLot.java,com.company.ParkingLot,"allocateSlot/3[com.company.Vehicle,int,com.company.Ticket]",false,68,5,5,1,4,3,4,9,0,1,3,4,1,1,1,0,0,0,0,1,1,0,2,0,0,0,7,1,0,false
C:\OOD\Java\Parking-Management-System-master\src\com\company\ParkingLot.java,com.company.ParkingLot,getFreeSlotCount/0,false,29,2,3,1,2,4,2,11,1,3,0,2,0,0,2,0,0,0,0,3,3,0,3,0,0,0,8,1,0,false
C:\OOD\Java\Parking-Management-System-master\src\com\company\ParkingLot.java,com.company.ParkingLot,ParkingLot/0,true,18,1,3,1,2,1,2,4,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\OOD\Java\Parking-Management-System-master\src\com\company\ParkingLot.java,com.company.ParkingLot,createFloors/0,false,23,1,2,1,1,2,0,5,0,1,0,0,0,0,1,0,0,0,0,1,2,0,1,0,0,0,13,1,0,false
C:\OOD\Java\Parking-Management-System-master\src\com\company\ParkingLot.java,com.company.ParkingLot,saveFile/0,false,135,1,2,1,1,2,5,12,0,2,0,5,1,1,0,0,1,0,0,0,2,0,1,0,0,0,12,0,0,false
C:\OOD\Java\Parking-Management-System-master\src\com\company\Vehicle.java,com.company.Vehicle,setSpacesNeeded/1[int],false,23,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\OOD\Java\Parking-Management-System-master\src\com\company\Vehicle.java,com.company.Vehicle,"Vehicle/2[int,int]",true,10,0,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,1,0,false
C:\OOD\Java\Parking-Management-System-master\src\com\company\Vehicle.java,com.company.Vehicle,getSpacesNeeded/0,false,19,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\OOD\Java\Parking-Management-System-master\src\com\company\Vehicle.java,com.company.Vehicle,getPlate/0,false,15,0,5,5,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\OOD\Java\Parking-Management-System-master\src\com\company\Vehicle.java,com.company.Vehicle,calculateParkingDuration/0,false,27,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1025,0,false
C:\OOD\Java\Parking-Management-System-master\src\com\company\Car.java,com.company.Car,Car/1[int],true,8,0,1,1,0,1,1,4,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,1,0,false
C:\OOD\Java\Parking-Management-System-master\src\com\company\Car.java,com.company.Car,getCostFactor/0,false,14,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,false
C:\OOD\Java\Parking-Management-System-master\src\com\company\Car.java,com.company.Car,calculateParkingDuration/0,false,19,0,0,0,0,1,3,4,1,1,0,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,6,1,0,false
C:\OOD\Java\Parking-Management-System-master\src\com\company\Car.java,com.company.Car,"getCost/2[long,double]",false,26,0,0,0,0,1,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,0,false
C:\OOD\Java\Parking-Management-System-master\src\com\company\Ticket.java,com.company.Ticket,getTicketNumber/0,false,19,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,true
C:\OOD\Java\Parking-Management-System-master\src\com\company\Ticket.java,com.company.Ticket,setTicketNumber/1[int],false,26,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,true
C:\OOD\Java\Parking-Management-System-master\src\com\company\Ticket.java,com.company.Ticket,getVehicle/0,false,33,1,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,true
C:\OOD\Java\Parking-Management-System-master\src\com\company\Ticket.java,com.company.Ticket,toString/0,false,38,3,7,1,6,1,9,3,1,0,0,9,1,1,0,0,0,0,17,0,0,1,0,0,0,0,7,1,0,false
C:\OOD\Java\Parking-Management-System-master\src\com\company\Ticket.java,com.company.Ticket,Ticket/1[com.company.Vehicle],true,10,1,1,1,0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,false
C:\OOD\Java\Parking-Management-System-master\src\com\company\ParkingFloor.java,com.company.ParkingFloor,createSlots/0,false,16,1,2,1,1,2,0,5,0,1,0,0,0,0,1,0,0,0,0,1,2,0,1,0,0,0,13,2,0,false
C:\OOD\Java\Parking-Management-System-master\src\com\company\ParkingFloor.java,com.company.ParkingFloor,setFloorNumber/1[int],false,39,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\OOD\Java\Parking-Management-System-master\src\com\company\ParkingFloor.java,com.company.ParkingFloor,ParkingFloor/1[int],true,11,1,2,1,1,1,1,4,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,false
C:\OOD\Java\Parking-Management-System-master\src\com\company\ParkingFloor.java,com.company.ParkingFloor,getSlot/1[int],false,23,1,4,4,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\OOD\Java\Parking-Management-System-master\src\com\company\ParkingFloor.java,com.company.ParkingFloor,setSlots/1[com.company.ParkingSlot[]],false,31,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\OOD\Java\Parking-Management-System-master\src\com\company\ParkingFloor.java,com.company.ParkingFloor,getFloorNumber/0,false,35,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\OOD\Java\Parking-Management-System-master\src\com\company\ParkingFloor.java,com.company.ParkingFloor,getSlots/0,false,27,1,7,7,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\OOD\Java\Parking-Management-System-master\src\com\company\Truck.java,com.company.Truck,"getCost/2[long,double]",false,23,0,0,0,0,1,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,0,false
C:\OOD\Java\Parking-Management-System-master\src\com\company\Truck.java,com.company.Truck,getCostFactor/0,false,13,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,false
C:\OOD\Java\Parking-Management-System-master\src\com\company\Truck.java,com.company.Truck,calculateParkingDuration/0,false,18,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,2,0,2,0,3,0,0,0,0,5,1,0,false
C:\OOD\Java\Parking-Management-System-master\src\com\company\Truck.java,com.company.Truck,Truck/1[int],true,7,0,1,1,0,1,1,4,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,1,0,false
