file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\OOD\Java\Robo-master\RoboGame\src\com\eatthatgame\robo\contenders\JayGundam.java,com.eatthatgame.robo.contenders.JayGundam,AI/1[com.eatthatgame.robo.Contender],false,41,1,1,0,1,2,1,8,0,0,1,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,9,1,0,false
C:\OOD\Java\Robo-master\RoboGame\src\com\eatthatgame\robo\contenders\JayGundam.java,com.eatthatgame.robo.contenders.JayGundam,AI/0,false,17,1,1,0,1,6,1,17,0,0,0,1,0,0,0,0,0,0,0,11,9,0,1,0,0,0,7,1,0,false
C:\OOD\Java\Robo-master\RoboGame\src\com\eatthatgame\robo\KingOfTheHill.java,com.eatthatgame.robo.KingOfTheHill,KingOfTheHill/1[java.util.ArrayList<com.eatthatgame.robo.Contender>],true,17,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\OOD\Java\Robo-master\RoboGame\src\com\eatthatgame\robo\KingOfTheHill.java,com.eatthatgame.robo.KingOfTheHill,matchUp/0,false,23,3,2,0,2,6,8,31,0,2,0,8,1,1,2,1,0,2,12,4,5,6,4,0,0,0,25,1,0,false
C:\OOD\Java\Robo-master\RoboGame\src\com\eatthatgame\robo\KingOfTheHill.java,com.eatthatgame.robo.KingOfTheHill,battle/0,false,76,1,8,1,7,11,9,62,0,0,0,9,0,0,1,0,0,0,11,7,1,7,3,0,0,0,26,1,0,false
C:\OOD\Java\Robo-master\RoboGame\src\com\eatthatgame\examples\LoadImage.java,com.eatthatgame.examples.LoadImage$Anonymous1,windowClosing/1[java.awt.event.WindowEvent],false,52,0,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,false
C:\OOD\Java\Robo-master\RoboGame\src\com\eatthatgame\robo\contenders\Tania.java,com.eatthatgame.robo.contenders.Tania,Tania/0,true,7,0,1,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,1,1,0,false
C:\OOD\Java\Robo-master\RoboGame\src\com\eatthatgame\robo\Tournament.java,com.eatthatgame.robo.Tournament,matchUp/0,false,13,2,6,1,5,12,11,42,0,7,0,11,0,0,6,1,0,4,14,12,11,8,2,0,0,0,26,1,0,false
C:\OOD\Java\Robo-master\RoboGame\src\com\eatthatgame\robo\Tournament.java,com.eatthatgame.robo.Tournament,Tournament/1[java.util.ArrayList<com.eatthatgame.robo.Contender>],true,9,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\OOD\Java\Robo-master\RoboGame\src\com\eatthatgame\robo\TeamDeathmatch.java,com.eatthatgame.robo.TeamDeathmatch,matchUp/0,false,28,3,3,0,3,1,7,19,0,4,0,7,1,1,0,0,0,8,2,4,10,4,0,0,0,0,12,1,0,false
C:\OOD\Java\Robo-master\RoboGame\src\com\eatthatgame\robo\TeamDeathmatch.java,com.eatthatgame.robo.TeamDeathmatch,battle/0,false,57,2,8,1,7,18,9,87,0,4,0,9,0,0,1,0,0,4,47,16,8,28,3,0,0,0,41,1,0,false
C:\OOD\Java\Robo-master\RoboGame\src\com\eatthatgame\robo\TeamDeathmatch.java,com.eatthatgame.robo.TeamDeathmatch,TeamDeathmatch/1[java.util.ArrayList<com.eatthatgame.robo.Contender>],true,20,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\OOD\Java\Robo-master\RoboGame\src\com\eatthatgame\examples\ShapesDemo2D.java,com.eatthatgame.examples.ShapesDemo2D,paint/1[java.awt.Graphics],false,73,1,1,0,1,4,14,98,0,23,1,14,1,1,3,0,0,0,13,34,38,27,1,0,0,0,43,1,0,false
C:\OOD\Java\Robo-master\RoboGame\src\com\eatthatgame\examples\ShapesDemo2D.java,com.eatthatgame.examples.ShapesDemo2D,init/0,false,36,0,0,0,0,1,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\OOD\Java\Robo-master\RoboGame\src\com\eatthatgame\examples\ShapesDemo2D.java,com.eatthatgame.examples.ShapesDemo2D,main/1[java.lang.String[]],false,212,1,2,0,2,1,7,15,0,2,1,7,0,0,0,0,0,0,2,2,2,0,0,1,0,0,17,9,0,false
C:\OOD\Java\Robo-master\RoboGame\src\com\eatthatgame\examples\ShapesDemo2D.java,com.eatthatgame.examples.ShapesDemo2D,"pickFont/3[java.awt.Graphics2D,java.lang.String,int]",false,44,0,1,1,0,5,8,23,1,6,3,8,0,0,1,0,0,2,0,0,10,0,3,0,0,0,21,0,0,false
C:\OOD\Java\Robo-master\RoboGame\src\com\eatthatgame\robo\RandomMatchUp2v2.java,com.eatthatgame.robo.RandomMatchUp2v2,RandomMatchUp2v2/1[java.util.ArrayList],true,20,1,6,0,6,46,10,179,0,5,1,10,0,0,1,14,0,28,101,26,8,83,3,0,0,0,51,1,0,false
C:\OOD\Java\Robo-master\RoboGame\src\com\eatthatgame\examples\ShapesDemo2D.java,com.eatthatgame.examples.ShapesDemo2D$Anonymous1,windowClosing/1[java.awt.event.WindowEvent],false,215,0,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,false
C:\OOD\Java\Robo-master\RoboGame\src\com\eatthatgame\robo\contenders\NathanRobo.java,com.eatthatgame.robo.contenders.NathanRobo,NathanRobo/0,true,17,0,1,1,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,3,4,0,0,0,0,0,8,1,0,true
C:\OOD\Java\Robo-master\RoboGame\src\com\eatthatgame\robo\contenders\NathanRobo.java,com.eatthatgame.robo.contenders.NathanRobo,changeMove/0,false,83,0,0,0,0,2,0,11,2,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,25,1,0,true
C:\OOD\Java\Robo-master\RoboGame\src\com\eatthatgame\robo\contenders\NathanRobo.java,com.eatthatgame.robo.contenders.NathanRobo,AI/0,false,30,1,1,0,1,5,1,28,0,1,0,1,0,0,0,0,0,0,0,14,16,0,1,0,0,0,29,1,0,true
C:\OOD\Java\Robo-master\RoboGame\src\com\eatthatgame\robo\contenders\NathanRobo.java,com.eatthatgame.robo.contenders.NathanRobo,getRandomBoolean/0,false,74,0,0,0,0,1,1,4,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1,0,true
C:\OOD\Java\Robo-master\RoboGame\src\com\eatthatgame\robo\CareerMode.java,com.eatthatgame.robo.CareerMode,matchUp/0,false,12,3,2,0,2,6,8,38,0,2,0,8,1,1,2,1,0,2,17,4,5,6,4,0,0,0,29,1,0,false
C:\OOD\Java\Robo-master\RoboGame\src\com\eatthatgame\robo\CareerMode.java,com.eatthatgame.robo.CareerMode,battle/0,false,63,1,8,1,7,11,8,60,0,0,0,8,0,0,1,0,0,0,11,7,1,7,3,0,0,0,26,1,0,false
C:\OOD\Java\Robo-master\RoboGame\src\com\eatthatgame\robo\CareerMode.java,com.eatthatgame.robo.CareerMode,CareerMode/1[java.util.ArrayList<com.eatthatgame.robo.Contender>],true,7,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\OOD\Java\Robo-master\RoboGame\src\com\eatthatgame\robo\Contender.java,com.eatthatgame.robo.Contender,energyCheck/0,false,52,0,1,1,0,2,0,7,0,0,0,0,0,0,0,0,0,1,0,0,3,3,1,0,0,0,19,2,0,false
C:\OOD\Java\Robo-master\RoboGame\src\com\eatthatgame\robo\Contender.java,com.eatthatgame.robo.Contender,getHealth/0,false,44,0,14,14,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\OOD\Java\Robo-master\RoboGame\src\com\eatthatgame\robo\Contender.java,com.eatthatgame.robo.Contender,defend/0,false,23,0,6,6,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\OOD\Java\Robo-master\RoboGame\src\com\eatthatgame\robo\Contender.java,com.eatthatgame.robo.Contender,attack/0,false,19,0,6,6,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\OOD\Java\Robo-master\RoboGame\src\com\eatthatgame\robo\Contender.java,com.eatthatgame.robo.Contender,alive/0,false,36,0,6,6,0,2,0,8,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,1,0,false
C:\OOD\Java\Robo-master\RoboGame\src\com\eatthatgame\robo\Contender.java,com.eatthatgame.robo.Contender,AI/1[com.eatthatgame.robo.Contender],false,74,1,1,0,1,3,2,14,0,0,1,2,1,1,0,0,0,0,1,0,4,0,1,0,0,0,9,1,0,false
