file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\OOD\Java\Pizza-Shop-main\src\ingredients\PizzaBase.java,ingredients.PizzaBase,class,2,7,5,2,45,2,0,19,4,0.4615385,0.47435898,0.5769231,13,2,13,0,0,0,13,0,0,0,2,0,0,2,0,0,0,0,6,117,8,0,22,0,2,16,9,32,6,18,3,0,0,0,67,1,0
C:\OOD\Java\Pizza-Shop-main\src\ingredients\FoodSet.java,ingredients.FoodSet,class,2,7,5,2,63,1,1,14,0,0.3,0.7912088,0.85714287,15,1,14,1,0,0,14,0,0,0,2,0,0,2,0,0,0,0,0,208,13,10,34,0,0,12,31,60,11,31,4,0,0,0,75,1,0
C:\OOD\Java\Pizza-Shop-main\src\pizzashop\PizzaMenu.java,pizzashop.PizzaMenu,class,5,7,2,5,12,2,0,12,15,0,0,0,6,1,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,61,6,2,2,0,0,17,13,21,4,16,3,0,0,0,51,1,0
C:\OOD\Java\Pizza-Shop-main\src\ingredients\Pizza.java,ingredients.Pizza,class,4,8,4,4,31,2,0,23,0,0.46153846,0.6282051,0.84615386,13,1,13,0,0,0,13,0,0,0,3,0,0,3,0,0,1,0,0,139,9,7,9,0,1,15,19,51,8,39,4,0,0,0,67,1,0
C:\OOD\Java\Pizza-Shop-main\src\pizzashop\PizzaShop.java,pizzashop.PizzaShop,class,6,7,1,6,73,1,0,48,15,0.5952381,0.42424244,0.42424244,14,1,12,2,0,0,12,0,0,0,3,0,0,3,0,0,0,0,6,325,9,18,31,6,4,78,48,63,25,50,5,0,0,0,121,1,0
C:\OOD\Java\Pizza-Shop-main\src\ingredients\Food.java,ingredients.Food,class,4,10,6,4,22,1,2,13,7,0.45,0.42222223,0.46666667,10,1,9,0,1,0,10,0,0,0,2,0,0,2,0,0,0,0,0,90,6,0,10,0,0,15,10,27,1,22,3,0,0,0,73,1,0
,,,3.833333333,,,,,1.5,,,6.833333333,,,,,,,,,,,,,,,,,,,,,,,940,,,,,,,,,,,,,,,,,
