file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\domain\Cliente.java,domain.Cliente,setFechaNacimiento/1[java.util.Date],false,152,0,2,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,2,0,true
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\domain\Cliente.java,domain.Cliente,pasoNivel/1[int],false,236,1,4,3,1,3,1,7,1,2,1,1,0,0,0,2,0,1,4,1,4,3,2,0,0,0,21,1,0,true
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\domain\Cliente.java,domain.Cliente,getId/0,false,54,0,5,5,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\domain\Cliente.java,domain.Cliente,setDireccion/1[java.lang.String],false,117,0,2,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,2,0,true
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\domain\Cliente.java,domain.Cliente,setId/1[int],false,61,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,2,0,true
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\domain\Cliente.java,domain.Cliente,getGenero/0,false,124,1,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\domain\Cliente.java,domain.Cliente,getTipo/1[int],false,223,2,2,1,1,3,1,6,3,1,1,1,0,0,0,0,0,0,0,1,1,1,2,0,0,0,31,1,0,true
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\domain\Cliente.java,domain.Cliente,getTelefono/0,false,96,0,3,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,true
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\domain\Cliente.java,domain.Cliente,"editarDatos/6[java.lang.String,java.lang.String,java.lang.String,java.lang.String,domain.Genero,java.util.Date]",false,209,2,7,1,6,1,6,8,0,0,6,6,6,1,0,0,0,0,1,0,0,1,0,0,0,0,23,1,0,true
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\domain\Cliente.java,domain.Cliente,getCorreo/0,false,82,0,4,4,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,true
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\domain\Cliente.java,domain.Cliente,getStrFecha/0,false,145,0,2,2,0,1,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,1,0,true
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\domain\Cliente.java,domain.Cliente,getCasillero/0,false,40,1,8,8,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,true
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\domain\Cliente.java,domain.Cliente,infoPendientes/0,false,175,2,6,1,5,1,5,9,1,1,0,5,4,1,0,0,0,0,11,0,6,5,0,0,0,0,20,1,0,true
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\domain\Cliente.java,domain.Cliente,obtenerDatos/0,false,188,1,7,1,6,1,9,12,1,2,0,9,6,1,0,0,0,0,1,9,9,0,0,0,0,0,28,1,0,true
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\detalleRWindow.java,view.detalleRWindow,emailBtnActionPerformed/1[java.awt.event.ActionEvent],false,111,2,5,1,4,4,6,8,0,1,1,6,0,0,0,0,0,2,0,0,1,0,2,0,0,0,6,2,0,false
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\detalleRWindow.java,view.detalleRWindow,"detalleRWindow/3[java.awt.Frame,boolean,domain.Counter]",true,11,2,2,1,1,1,1,5,0,0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,false
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\detalleRWindow.java,view.detalleRWindow,initComponents/0,false,20,0,2,1,1,1,25,40,0,2,0,25,0,0,0,0,0,0,4,34,8,0,0,2,0,0,28,2,0,false
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\detalleRWindow.java,view.detalleRWindow,jButton1ActionPerformed/1[java.awt.event.ActionEvent],false,100,2,5,1,4,4,7,9,0,2,1,7,0,0,0,0,0,2,0,0,2,0,2,0,0,0,7,2,0,false
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\editarCWindow.java,view.editarCWindow,bloquearEspacios/0,false,233,0,1,1,0,1,2,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,false
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\editarCWindow.java,view.editarCWindow,"editarCWindow/3[java.awt.Frame,boolean,domain.Counter]",true,12,2,3,1,2,1,2,6,0,0,3,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0,false
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\editarCWindow.java,view.editarCWindow,initComponents/0,false,21,0,2,1,1,1,25,69,0,2,0,25,0,0,0,0,0,0,65,77,22,0,0,2,0,0,41,2,0,false
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\editarCWindow.java,view.editarCWindow,desbloquearEspacios/0,false,242,0,1,1,0,1,2,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,false
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\editarCWindow.java,view.editarCWindow,ediBtnActionPerformed/1[java.awt.event.ActionEvent],false,199,2,7,1,6,9,11,36,0,9,1,11,0,0,0,0,0,5,6,2,10,3,4,0,0,0,29,2,0,false
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\editarCWindow.java,view.editarCWindow,buscarBtnActionPerformed/1[java.awt.event.ActionEvent],false,251,3,6,1,5,5,11,25,0,6,1,11,1,1,0,0,0,2,2,12,7,2,3,0,0,0,16,2,0,false
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\recogerPWindow.java,view.recogerPWindow$Anonymous2,actionPerformed/1[java.awt.event.ActionEvent],false,70,1,38,0,38,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\recogerPWindow.java,view.recogerPWindow$Anonymous1,actionPerformed/1[java.awt.event.ActionEvent],false,49,1,38,0,38,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\recogerPWindow.java,view.recogerPWindow$Anonymous4,actionPerformed/1[java.awt.event.ActionEvent],false,91,1,38,0,38,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\recogerPWindow.java,view.recogerPWindow$Anonymous3,actionPerformed/1[java.awt.event.ActionEvent],false,82,1,38,0,38,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\agregarCWindow.java,view.agregarCWindow,jButton1ActionPerformed/1[java.awt.event.ActionEvent],false,175,2,9,1,8,13,12,46,0,10,1,12,0,0,0,0,0,8,8,2,11,3,6,0,0,0,37,2,0,false
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\agregarCWindow.java,view.agregarCWindow,initComponents/0,false,19,0,2,1,1,1,25,60,0,2,0,25,0,0,0,0,0,0,64,61,21,0,0,1,0,0,39,2,0,false
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\agregarCWindow.java,view.agregarCWindow,"agregarCWindow/3[java.awt.Frame,boolean,domain.Counter]",true,11,2,2,1,1,1,1,5,0,0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,false
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\agregarPaWindow.java,view.agregarPaWindow,initComponents/0,false,19,0,2,1,1,1,30,59,0,2,0,30,0,0,0,0,0,0,23,65,19,0,0,1,0,0,38,2,0,false
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\agregarPaWindow.java,view.agregarPaWindow,jButton1ActionPerformed/1[java.awt.event.ActionEvent],false,164,2,7,1,6,11,10,36,0,11,1,10,0,0,0,0,0,9,4,0,11,0,4,0,0,0,31,2,0,false
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\agregarPaWindow.java,view.agregarPaWindow,"agregarPaWindow/3[java.awt.Frame,boolean,domain.Counter]",true,11,2,2,1,1,1,1,5,0,0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,false
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\mainWindow.java,view.mainWindow,mainWindow/0,true,13,1,2,1,1,1,1,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\mainWindow.java,view.mainWindow,initComponents/0,false,19,0,2,1,1,1,25,45,0,2,0,25,0,0,0,0,0,0,13,52,13,0,0,1,0,0,32,2,0,false
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\mainWindow.java,view.mainWindow,jButton1ActionPerformed/1[java.awt.event.ActionEvent],false,130,3,6,1,5,7,6,19,0,5,1,6,0,0,0,0,0,6,2,0,6,0,2,0,0,0,24,2,0,false
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\mainWindow.java,view.mainWindow,main/1[java.lang.String[]],false,154,1,1,0,1,7,9,28,0,0,1,9,0,0,1,0,1,0,1,0,0,0,3,1,0,0,19,9,0,true
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\recogerPWindow.java,view.recogerPWindow$Anonymous6,actionPerformed/1[java.awt.event.ActionEvent],false,125,1,38,0,38,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\cantidadPWindow.java,view.cantidadPWindow,"cantidadPWindow/3[java.awt.Frame,boolean,domain.Counter]",true,11,2,3,1,2,1,4,6,0,0,3,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,false
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\cantidadPWindow.java,view.cantidadPWindow,initComponents/0,false,20,0,2,1,1,1,25,29,0,2,0,25,0,0,0,0,0,0,5,26,6,0,0,1,0,0,24,2,0,false
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\cantidadPWindow.java,view.cantidadPWindow,jButton1ActionPerformed/1[java.awt.event.ActionEvent],false,86,2,5,1,4,3,7,10,0,1,1,7,0,0,0,0,0,2,1,0,1,0,1,0,0,0,12,2,0,false
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\recogerPWindow.java,view.recogerPWindow$Anonymous5,actionPerformed/1[java.awt.event.ActionEvent],false,117,1,38,0,38,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\domain\Sobre.java,domain.Sobre,isEsDocumento/0,false,41,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,true
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\domain\Sobre.java,domain.Sobre,setTipo/1[domain.TipoSobre],false,34,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,2,0,true
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\domain\Sobre.java,domain.Sobre,toString/0,false,67,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,7,1,0,false
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\domain\Sobre.java,domain.Sobre,getInfo/0,false,74,0,0,0,0,2,0,7,1,1,0,0,0,0,0,0,0,0,6,0,4,2,1,0,0,0,14,1,0,true
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\domain\Sobre.java,domain.Sobre,getPeso/0,false,55,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,true
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\domain\Sobre.java,domain.Sobre,"Sobre/5[domain.TipoSobre,boolean,int,int,java.lang.String]",true,17,2,4,1,3,1,3,6,0,0,5,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,true
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\domain\Sobre.java,domain.Sobre,getTipo/0,false,27,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,true
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\domain\Sobre.java,domain.Sobre,setPeso/1[int],false,62,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,2,0,true
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\domain\Sobre.java,domain.Sobre,getCosto/0,false,87,0,0,0,0,7,1,6,4,0,0,1,0,0,0,0,0,3,0,4,0,0,3,0,0,0,12,1,0,true
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\domain\Sobre.java,domain.Sobre,setEsDocumento/1[boolean],false,48,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,2,0,true
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\detallesWindow.java,view.detallesWindow$Anonymous1,actionPerformed/1[java.awt.event.ActionEvent],false,39,1,38,0,38,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\detallesWindow.java,view.detallesWindow$Anonymous2,actionPerformed/1[java.awt.event.ActionEvent],false,56,1,38,0,38,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\domain\EnvioMail.java,domain.EnvioMail,"EnvioMail/3[java.lang.String,java.lang.String,java.lang.String]",true,23,5,2,1,1,2,9,31,0,5,3,9,0,0,0,0,1,0,16,0,10,0,1,0,0,0,36,1,0,true
C:\OOD\Java_Projects\Counter-Program-master\CounterSystem\src\view\agregarRWindow.java,view.agregarRWindow,initComponents/0,false,19,0,2,1,1,1,28,54,0,2,0,28,0,0,0,0,0,0,23,55,17,0,0,1,0,0,37,2,0,false
